# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Mon Sep 26 06:50:01 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  where (pl_pnum > 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_hostname:    Host Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_letter:      Planet Letter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_discmethod:  Discovery Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_pnum:        Number of Planets in System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i)Upper Unc. [Jupiter mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i)Lower Unc. [Jupiter mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i)Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radj:        Planet Radius [Jupiter radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjlim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_ttvflag:     TTV Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_dist:        Distance [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_disterr1:    Distance Upper Unc. [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_disterr2:    Distance Lower Unc. [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_distlim:     Distance Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masslim:     Stellar Mass Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_massblend:   Stellar Mass Blend Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_radlim:      Stellar Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_radblend:    Stellar Radius Blend Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_ttvflag,st_dist,st_disterr1,st_disterr2,st_distlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend
2019,Kepler-276,d,Transit,3,48.648,,,0,,,,,,,,,0.051,0.016,-0.014,0,Mass,0.25,0.11,-0.024,0,1,,,,,1.1,0.22,-0.14,0,0,1.05,0.48,-0.48,0,0
2020,Kepler-277,b,Transit,2,17.324,,,0,,,,,,,,,0.275,0.131,-0.126,0,Mass,0.261,0.065,-0.056,0,1,,,,,1.12,0.19,-0.11,0,0,1.69,0.42,-0.36,0,0
2021,Kepler-277,c,Transit,2,33.006,,,0,,,,,,,,,0.202,0.057,-0.049,0,Mass,0.3,0.074,-0.064,0,1,,,,,1.12,0.19,-0.11,0,0,1.69,0.42,-0.36,0,0
2022,Kepler-278,b,Transit,2,30.160546,0.000311,-0.000311,0,0.207,,,0,,,,,,,,,,0.363,0.014,-0.014,0,1,,,,,,,,,,2.94,0.07,-0.07,0,0
2023,Kepler-278,c,Transit,2,51.078775,0.00089,-0.00089,0,0.294,,,0,,,,,,,,,,0.32,0.038,-0.038,0,1,,,,,,,,,,2.94,0.07,-0.07,0,0
2024,Kepler-279,b,Transit,3,12.309681,0.000051,-0.000051,0,0.112,,,0,,,,,,,,,,0.323,0.063,-0.063,0,1,,,,,1.1,0.16,-0.13,0,0,1.75,0.32,-0.32,0,0
2025,Kepler-279,c,Transit,3,35.736,,,0,,,,,,,,,0.155,0.023,-0.019,0,Mass,0.384,0.153,-0.037,0,1,,,,,1.1,0.16,-0.13,0,0,1.75,0.32,-0.32,0,0
2026,Kepler-279,d,Transit,3,54.414,,,0,,,,,,,,,0.118,0.017,-0.014,0,Mass,0.277,0.111,-0.027,0,1,,,,,1.1,0.16,-0.13,0,0,1.75,0.32,-0.32,0,0
2027,Kepler-28,b,Transit,2,5.9123,,,0,0.062,,,0,,,,,1.51,,,1,Mass,0.321,,,0,1,,,,,0.75,,,0,0,0.7,,,0,0
2028,Kepler-28,c,Transit,2,8.9858,,,0,0.081,,,0,,,,,1.36,,,1,Mass,0.303,,,0,1,,,,,0.75,,,0,0,0.7,,,0,0
2029,Kepler-280,b,Transit,2,2.139542,0.000006,-0.000006,0,0.032,,,0,,,,,,,,,,0.129,0.062,-0.062,0,0,,,,,0.91,,,0,0,0.89,0.43,-0.43,0,0
2030,Kepler-280,c,Transit,2,4.807091,0.000009,-0.000009,0,0.056,,,0,,,,,,,,,,0.179,0.087,-0.087,0,0,,,,,0.91,,,0,0,0.89,0.43,-0.43,0,0
2031,Kepler-281,b,Transit,2,14.646008,0.000139,-0.000139,0,0.117,,,0,,,,,,,,,,0.252,0.1,-0.1,0,0,,,,,0.98,,,0,0,0.9,0.35,-0.35,0,0
2032,Kepler-281,c,Transit,2,36.337373,0.000111,-0.000111,0,0.215,,,0,,,,,,,,,,0.474,0.184,-0.184,0,0,,,,,0.98,,,0,0,0.9,0.35,-0.35,0,0
2033,Kepler-282,b,Transit,4,9.220524,0.000341,-0.000341,0,0.082,,,0,,,,,,,,,,0.09,0.022,-0.022,0,0,,,,,0.97,0.1,-0.12,0,0,0.9,0.21,-0.21,0,0
2034,Kepler-282,c,Transit,4,13.638723,0.000491,-0.000491,0,0.106,,,0,,,,,,,,,,0.107,0.026,-0.026,0,0,,,,,0.97,0.1,-0.12,0,0,0.9,0.21,-0.21,0,0
2035,Kepler-282,d,Transit,4,24.806,,,0,,,,,,,,,0.192,0.113,-0.114,0,Mass,0.219,0.089,-0.018,0,1,,,,,0.97,0.1,-0.12,0,0,0.9,0.21,-0.21,0,0
2036,Kepler-282,e,Transit,4,44.347,,,0,,,,,,,,,0.177,0.051,-0.053,0,Mass,0.277,0.112,-0.022,0,1,,,,,0.97,0.1,-0.12,0,0,0.9,0.21,-0.21,0,0
2037,Kepler-283,b,Transit,2,11.008151,0.000029,-0.000029,0,0.082,,,0,,,,,,,,,,0.19,0.023,-0.023,0,0,,,,,,,,,,0.57,0.02,-0.02,0,0
2038,Kepler-283,c,Transit,2,92.743711,0.001413,-0.001413,0,0.341,,,0,,,,,,,,,,0.162,0.011,-0.011,0,0,,,,,,,,,,0.57,0.02,-0.02,0,0
2039,Kepler-284,b,Transit,2,12.699149,0.000071,-0.000071,0,0.104,,,0,,,,,,,,,,0.2,0.087,-0.087,0,0,,,,,,,,,,0.81,0.36,-0.36,0,0
2040,Kepler-284,c,Transit,2,37.514456,0.00035,-0.00035,0,0.213,,,0,,,,,,,,,,0.233,0.105,-0.105,0,0,,,,,,,,,,0.81,0.36,-0.36,0,0
2041,Kepler-285,b,Transit,2,2.633867,0.000012,-0.000012,0,0.036,,,0,,,,,,,,,,0.12,0.052,-0.052,0,0,,,,,0.85,,,0,0,0.81,0.35,-0.35,0,0
2042,Kepler-285,c,Transit,2,6.186676,0.000059,-0.000059,0,0.064,,,0,,,,,,,,,,0.1,0.044,-0.044,0,0,,,,,0.85,,,0,0,0.81,0.35,-0.35,0,0
2043,Kepler-286,b,Transit,4,1.796302,0.000009,-0.000009,0,0.027,,,0,,,,,,,,,,0.111,0.022,-0.022,0,0,,,,,,,,,,0.86,0.17,-0.17,0,0
2044,Kepler-286,c,Transit,4,3.468095,0.000023,-0.000023,0,0.042,,,0,,,,,,,,,,0.122,0.024,-0.024,0,0,,,,,,,,,,0.86,0.17,-0.17,0,0
2045,Kepler-286,d,Transit,4,5.914323,0.000054,-0.000054,0,0.061,,,0,,,,,,,,,,0.119,0.024,-0.024,0,0,,,,,,,,,,0.86,0.17,-0.17,0,0
2046,Kepler-286,e,Transit,4,29.221289,0.00037,-0.00037,0,0.176,,,0,,,,,,,,,,0.158,0.038,-0.038,0,0,,,,,,,,,,0.86,0.17,-0.17,0,0
2047,Kepler-287,b,Transit,2,20.342199,0.000084,-0.000084,0,0.145,,,0,,,,,,,,,,0.208,0.095,-0.095,0,0,,,,,,,,,,1.03,0.47,-0.47,0,0
2048,Kepler-287,c,Transit,2,44.851896,0.000247,-0.000247,0,0.246,,,0,,,,,,,,,,0.291,0.133,-0.133,0,0,,,,,,,,,,1.03,0.47,-0.47,0,0
2049,Kepler-288,b,Transit,3,6.097326,0.000064,-0.000064,0,0.065,,,0,,,,,,,,,,0.149,0.071,-0.071,0,0,,,,,0.89,,,0,0,1.09,0.52,-0.52,0,0
2050,Kepler-288,c,Transit,3,19.305772,0.000135,-0.000135,0,0.14,,,0,,,,,,,,,,0.254,0.121,-0.121,0,0,,,,,0.89,,,0,0,1.09,0.52,-0.52,0,0
2051,Kepler-288,d,Transit,3,56.633742,0.000908,-0.000908,0,0.287,,,0,,,,,,,,,,0.238,0.113,-0.113,0,0,,,,,0.89,,,0,0,1.09,0.52,-0.52,0,0
2052,Kepler-289,b,Transit,3,34.545,0.0005,-0.0005,0,0.21,0.01,-0.01,0,,,,,0.023,0.021,-0.021,0,Mass,0.192,0.009,-0.009,0,1,700,14,-14,0,1.08,0.02,-0.02,0,0,1,0.02,-0.02,0,0
2053,Kepler-289,c,Transit,3,125.8518,0.0076,-0.0076,0,0.51,0.03,-0.03,0,,,,,0.42,0.05,-0.05,0,Mass,1.034,0.017,-0.017,0,1,700,14,-14,0,1.08,0.02,-0.02,0,0,1,0.02,-0.02,0,0
2054,Kepler-289,d,Transit,3,66.0634,0.0114,-0.0114,0,0.33,0.02,-0.02,0,,,,,0.013,0.003,-0.003,0,Mass,0.239,0.015,-0.015,0,1,700,14,-14,0,1.08,0.02,-0.02,0,0,1,0.02,-0.02,0,0
2055,Kepler-29,b,Transit,2,10.3384,0.0003,-0.0003,0,,,,,,,,,0.01419,0.00444,-0.00463,0,Mass,0.299,0.02,-0.02,0,1,1400,,,0,0.98,0.05,-0.05,0,0,0.93,0.06,-0.06,0,0
2056,Kepler-29,c,Transit,2,13.2884,0.0005,-0.0005,0,,,,,,,,,0.01259,0.00387,-0.00406,0,Mass,0.28,0.018,-0.018,0,1,1400,,,0,0.98,0.05,-0.05,0,0,0.93,0.06,-0.06,0,0
2057,Kepler-290,b,Transit,2,14.589347,0.000066,-0.000066,0,0.11,,,0,,,,,,,,,,0.201,0.109,-0.109,0,0,,,,,,,,,,0.74,0.38,-0.38,0,0
2058,Kepler-290,c,Transit,2,36.77031,0.000183,-0.000183,0,0.205,,,0,,,,,,,,,,0.241,0.124,-0.124,0,0,,,,,,,,,,0.74,0.38,-0.38,0,0
2059,Kepler-291,b,Transit,2,3.546511,0.000016,-0.000016,0,0.047,,,0,,,,,,,,,,0.193,0.084,-0.084,0,0,,,,,1.03,,,0,0,1.02,0.44,-0.44,0,0
2060,Kepler-291,c,Transit,2,5.700786,0.000055,-0.000055,0,0.065,,,0,,,,,,,,,,0.168,0.073,-0.073,0,0,,,,,1.03,,,0,0,1.02,0.44,-0.44,0,0
2061,Kepler-292,b,Transit,5,2.580827,0.00002,-0.00002,0,0.035,,,0,,,,,,,,,,0.118,0.012,-0.012,0,0,,,,,0.88,,,0,0,0.83,0.07,-0.07,0,0
2062,Kepler-292,c,Transit,5,3.715335,0.000033,-0.000033,0,0.045,,,0,,,,,,,,,,0.131,0.013,-0.013,0,0,,,,,0.88,,,0,0,0.83,0.07,-0.07,0,0
2063,Kepler-292,d,Transit,5,7.055679,0.000043,-0.000043,0,0.068,,,0,,,,,,,,,,0.199,0.019,-0.019,0,0,,,,,0.88,,,0,0,0.83,0.07,-0.07,0,0
2064,Kepler-292,e,Transit,5,11.97901,0.000101,-0.000101,0,0.097,,,0,,,,,,,,,,0.238,0.031,-0.031,0,0,,,,,0.88,,,0,0,0.83,0.07,-0.07,0,0
2065,Kepler-292,f,Transit,5,20.834237,0.000184,-0.000184,0,0.141,,,0,,,,,,,,,,0.21,0.02,-0.02,0,0,,,,,0.88,,,0,0,0.83,0.07,-0.07,0,0
2066,Kepler-293,b,Transit,2,19.254196,0.000079,-0.000079,0,0.144,,,0,,,,,,,,,,0.274,0.116,-0.116,0,0,,,,,1.01,,,0,0,0.96,0.4,-0.4,0,0
2067,Kepler-293,c,Transit,2,54.155743,0.000466,-0.000466,0,0.286,,,0,,,,,,,,,,0.342,0.145,-0.145,0,0,,,,,1.01,,,0,0,0.96,0.4,-0.4,0,0
2068,Kepler-294,b,Transit,2,3.701212,0.000025,-0.000025,0,0.048,,,0,,,,,,,,,,0.158,0.074,-0.074,0,0,,,,,,,,,,0.98,0.46,-0.46,0,0
2069,Kepler-294,c,Transit,2,6.6264,0.000028,-0.000028,0,0.071,,,0,,,,,,,,,,0.242,0.113,-0.113,0,0,,,,,,,,,,0.98,0.46,-0.46,0,0
2070,Kepler-295,b,Transit,3,12.645164,0.000181,-0.000181,0,0.099,,,0,,,,,,,,,,0.109,0.057,-0.057,0,0,,,,,,,,,,0.9,0.47,-0.47,0,0
2071,Kepler-295,c,Transit,3,21.526258,0.000336,-0.000336,0,0.142,,,0,,,,,,,,,,0.104,0.055,-0.055,0,0,,,,,,,,,,0.9,0.47,-0.47,0,0
2072,Kepler-295,d,Transit,3,33.884054,0.000685,-0.000685,0,0.192,,,0,,,,,,,,,,0.121,0.064,-0.064,0,0,,,,,,,,,,0.9,0.47,-0.47,0,0
2073,Kepler-296,b,Transit,5,10.864384,0.000051,-0.000046,0,0.079,0.013,-0.013,0,0.33,,,1,,,,,,0.144,0.026,-0.024,0,0,226,28,-18,0,0.5,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0
2074,Kepler-296,c,Transit,5,5.8416366,0.00001,-0.00001,0,0.0521,0.0088,-0.0086,0,0.33,,,1,,,,,,0.178,0.029,-0.029,0,0,226,28,-18,0,0.5,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0
2075,Kepler-296,d,Transit,5,19.850291,0.000061,-0.000057,0,0.118,0.02,-0.02,0,0.33,,,1,,,,,,0.186,0.029,-0.029,0,0,226,28,-18,0,0.5,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0
2076,Kepler-296,e,Transit,5,34.14211,0.00025,-0.00025,0,0.169,0.029,-0.028,0,0.33,,,1,,,,,,0.136,0.024,-0.022,0,0,226,28,-18,0,0.5,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0
2077,Kepler-296,f,Transit,5,63.33627,0.0006,-0.00062,0,0.255,0.043,-0.042,0,0.33,,,1,,,,,,0.161,0.028,-0.027,0,0,226,28,-18,0,0.5,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0
2078,Kepler-297,b,Transit,2,38.871826,0.000153,-0.000153,0,0.217,,,0,,,,,,,,,,0.256,0.046,-0.046,0,1,,,,,,,,,,0.92,0.17,-0.17,0,0
2079,Kepler-297,c,Transit,2,74.920137,0.00012,-0.00012,0,0.336,,,0,,,,,,,,,,0.583,0.105,-0.105,0,1,,,,,,,,,,0.92,0.17,-0.17,0,0
2080,Kepler-298,b,Transit,3,10.475464,0.000027,-0.000027,0,0.08,,,0,,,,,,,,,,0.175,0.009,-0.009,0,0,,,,,0.65,,,0,0,0.58,0.03,-0.03,0,0
2081,Kepler-298,c,Transit,3,22.92881,0.00038,-0.00038,0,0.136,,,0,,,,,,,,,,0.172,0.02,-0.02,0,0,,,,,0.65,,,0,0,0.58,0.03,-0.03,0,0
2082,Kepler-298,d,Transit,3,77.473633,0.000615,-0.000615,0,0.305,,,0,,,,,,,,,,0.223,0.018,-0.018,0,0,,,,,0.65,,,0,0,0.58,0.03,-0.03,0,0
2083,Kepler-299,b,Transit,4,2.927128,0.000033,-0.000033,0,0.04,,,0,,,,,,,,,,0.118,0.024,-0.024,0,0,,,,,0.97,,,0,0,1.03,0.21,-0.21,0,0
2084,Kepler-299,c,Transit,4,6.885875,0.00004,-0.00004,0,0.07,,,0,,,,,,,,,,0.236,0.056,-0.056,0,0,,,,,0.97,,,0,0,1.03,0.21,-0.21,0,0
2085,Kepler-299,d,Transit,4,15.054786,0.000189,-0.000189,0,0.118,,,0,,,,,,,,,,0.166,0.034,-0.034,0,0,,,,,0.97,,,0,0,1.03,0.21,-0.21,0,0
2086,Kepler-299,e,Transit,4,38.285489,0.001428,-0.001428,0,0.22,,,0,,,,,,,,,,0.167,0.035,-0.035,0,0,,,,,0.97,,,0,0,1.03,0.21,-0.21,0,0
2087,Kepler-30,b,Transit,3,29.33434,0.00815,-0.00815,0,0.18,,,0,0.042,0.003,-0.003,0,0.036,0.004,-0.004,0,Mass,0.348,0.018,-0.018,0,1,1400,,,0,0.99,0.08,-0.08,0,0,0.95,0.12,-0.12,0,0
2088,Kepler-30,c,Transit,3,60.323105,0.000244,-0.000244,0,0.3,,,0,0.0111,0.001,-0.001,0,2.01,0.16,-0.16,0,Mass,1.097,0.036,-0.036,0,1,1400,,,0,0.99,0.08,-0.08,0,0,0.95,0.12,-0.12,0,0
2089,Kepler-30,d,Transit,3,143.34394,0.00858,-0.00858,0,0.5,,,0,0.022,0.005,-0.005,0,0.073,0.008,-0.008,0,Mass,0.785,0.045,-0.045,0,1,1400,,,0,0.99,0.08,-0.08,0,0,0.95,0.12,-0.12,0,0
2090,Kepler-300,b,Transit,2,10.446347,0.000043,-0.000043,0,0.094,,,0,,,,,,,,,,0.149,0.068,-0.068,0,0,,,,,0.94,,,0,0,0.9,0.41,-0.41,0,0
2091,Kepler-300,c,Transit,2,40.714955,0.000245,-0.000245,0,0.232,,,0,,,,,,,,,,0.201,0.093,-0.093,0,0,,,,,0.94,,,0,0,0.9,0.41,-0.41,0,0
2092,Kepler-301,b,Transit,3,2.508553,0.000012,-0.000012,0,0.036,,,0,,,,,,,,,,0.12,0.064,-0.064,0,0,,,,,0.91,,,0,0,0.9,0.48,-0.48,0,0
2093,Kepler-301,c,Transit,3,5.419026,0.000032,-0.000032,0,0.06,,,0,,,,,,,,,,0.12,0.064,-0.064,0,0,,,,,0.91,,,0,0,0.9,0.48,-0.48,0,0
2094,Kepler-301,d,Transit,3,13.751243,0.000081,-0.000081,0,0.112,,,0,,,,,,,,,,0.156,0.084,-0.084,0,0,,,,,0.91,,,0,0,0.9,0.48,-0.48,0,0
2095,Kepler-302,b,Transit,2,30.184104,0.000203,-0.000203,0,0.193,,,0,,,,,,,,,,0.362,0.076,-0.076,0,0,,,,,,,,,,1.22,0.25,-0.25,0,0
2096,Kepler-302,c,Transit,2,127.282184,0.000427,-0.000427,0,0.503,,,0,,,,,,,,,,1.111,0.227,-0.227,0,0,,,,,,,,,,1.22,0.25,-0.25,0,0
2097,Kepler-303,b,Transit,2,1.937055,0.000004,-0.000004,0,0.024,,,0,,,,,,,,,,0.079,0.004,-0.004,0,0,,,,,0.59,,,0,0,0.48,0.03,-0.03,0,0
2098,Kepler-303,c,Transit,2,7.061149,0.000019,-0.000019,0,0.057,,,0,,,,,,,,,,0.102,0.008,-0.008,0,0,,,,,0.59,,,0,0,0.48,0.03,-0.03,0,0
2099,Kepler-304,b,Transit,4,3.295709,0.000002,-0.000002,0,0.039,,,0,,,,,,,,,,0.255,0.019,-0.019,0,0,,,,,0.8,,,0,0,0.69,0.04,-0.04,0,0
2100,Kepler-304,c,Transit,4,5.315946,0.000007,-0.000007,0,0.054,,,0,,,,,,,,,,0.194,0.013,-0.013,0,0,,,,,0.8,,,0,0,0.69,0.04,-0.04,0,0
2101,Kepler-304,d,Transit,4,9.653471,0.000015,-0.000015,0,0.08,,,0,,,,,,,,,,0.245,0.019,-0.019,0,0,,,,,0.8,,,0,0,0.69,0.04,-0.04,0,0
2102,Kepler-304,e,Transit,4,1.49914695,0.0000028,-0.0000028,0,,,,,,,,,,,,,,0.107,0.005,-0.003,0,0,,,,,0.8,,,0,0,0.69,0.04,-0.04,0,0
2103,Kepler-305,b,Transit,3,5.487,,,0,,,,,,,,,0.033,0.008,-0.006,0,Mass,0.321,0.08,-0.032,0,1,,,,,0.76,0.13,-0.06,0,0,0.79,0.05,-0.05,0,0
2104,Kepler-305,c,Transit,3,8.291,,,0,,,,,,,,,0.019,0.008,-0.007,0,Mass,0.294,0.073,-0.029,0,1,,,,,0.76,0.13,-0.06,0,0,0.79,0.05,-0.05,0,0
2105,Kepler-305,d,Transit,3,16.738661,0.000145,-0.000145,0,0.121,,,0,,,,,,,,,,0.242,0.037,-0.037,0,0,,,,,0.76,0.13,-0.06,0,0,0.79,0.05,-0.05,0,0
2106,Kepler-306,b,Transit,4,4.646186,0.000025,-0.000025,0,0.05,,,0,,,,,,,,,,0.136,0.009,-0.009,0,0,,,,,0.82,,,0,0,0.72,0.04,-0.04,0,0
2107,Kepler-306,c,Transit,4,7.240193,0.000032,-0.000032,0,0.067,,,0,,,,,,,,,,0.21,0.017,-0.017,0,0,,,,,0.82,,,0,0,0.72,0.04,-0.04,0,0
2108,Kepler-306,d,Transit,4,17.326644,0.000137,-0.000137,0,0.12,,,0,,,,,,,,,,0.22,0.021,-0.021,0,0,,,,,0.82,,,0,0,0.72,0.04,-0.04,0,0
2109,Kepler-306,e,Transit,4,44.840975,0.000439,-0.000439,0,0.227,,,0,,,,,,,,,,0.203,0.013,-0.013,0,0,,,,,0.82,,,0,0,0.72,0.04,-0.04,0,0
2110,Kepler-307,b,Transit,2,10.4208,0.0009,-0.0008,0,,,,,,,,,0.02341,0.00286,-0.00274,0,Mass,0.217,0.008,-0.008,0,1,,,,,0.91,0.03,-0.03,0,0,0.81,0.02,-0.02,0,0
2111,Kepler-307,c,Transit,2,13.0729,0.0012,-0.0012,0,,,,,,,,,0.01145,0.00205,-0.00182,0,Mass,0.196,0.006,-0.006,0,1,,,,,0.91,0.03,-0.03,0,0,0.81,0.02,-0.02,0,0
2112,Kepler-308,b,Transit,2,9.694928,0.00009,-0.00009,0,0.09,,,0,,,,,,,,,,0.189,0.091,-0.091,0,0,,,,,,,,,,0.94,0.45,-0.45,0,0
2113,Kepler-308,c,Transit,2,15.38231,0.000171,-0.000171,0,0.123,,,0,,,,,,,,,,0.193,0.093,-0.093,0,0,,,,,,,,,,0.94,0.45,-0.45,0,0
2114,Kepler-309,b,Transit,2,5.923653,0.000028,-0.000028,0,0.059,,,0,,,,,,,,,,0.139,0.012,-0.012,0,0,,,,,,,,,,0.72,0.04,-0.04,0,0
2115,Kepler-309,c,Transit,2,105.356383,0.000857,-0.000857,0,0.401,,,0,,,,,,,,,,0.224,0.016,-0.016,0,1,,,,,,,,,,0.72,0.04,-0.04,0,0
2116,Kepler-31,b,Transit,3,20.8613,0.0002,-0.0002,0,0.16,,,0,,,,,,,,,,0.491,0.098,-0.098,0,1,2100,,,0,1.21,0.17,-0.17,0,0,1.22,0.24,-0.24,0,0
2117,Kepler-31,c,Transit,3,42.6318,0.0005,-0.0005,0,0.26,,,0,,,,,4.7,,,1,Mass,0.473,0.098,-0.098,0,1,2100,,,0,1.21,0.17,-0.17,0,0,1.22,0.24,-0.24,0,0
